url,page_type,status,canonical,in_sitemap,word_count_main_content,title,meta_description,h1_count,internal_inlinks,unique_images,schema_types,near_duplicate_candidate,content_source,last_modified,flags
https://www.poshaktaranom.ir/products/lyocell-jacket-jacqueline,pdp,200,https://www.poshaktaranom.ir/products/lyocell-jacket-jacqueline,yes,0,کت لایوسل زنانه مدل ژاکلین | پوشاک ترنم,,1,12,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/memory-lined-raincoat-110,pdp,200,https://www.poshaktaranom.ir/products/memory-lined-raincoat-110,yes,0,بارونی مموری آستردار زنانه (قد ۱۱۰) | پوشاک ترنم,,1,12,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/woolen-overcoat-athena,pdp,200,https://www.poshaktaranom.ir/products/woolen-overcoat-athena,yes,0,اورکت پشمی زنانه مدل آتنا | پوشاک ترنم,,1,12,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/chenille-coat-mahour,pdp,200,https://www.poshaktaranom.ir/products/chenille-coat-mahour,yes,0,کت شنل زنانه مدل ماهور | پوشاک ترنم,,1,12,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/tetoron-basic-shirt-sahar,pdp,200,https://www.poshaktaranom.ir/products/tetoron-basic-shirt-sahar,yes,0,پیراهن بیسیک تترون زنانه مدل سحر | پوشاک ترنم,,1,16,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/wool-coat-katayoun,pdp,200,https://www.poshaktaranom.ir/products/wool-coat-katayoun,yes,0,کت پشمی آسترکشی زنانه مدل کتایون | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/footer-coat-dalia,pdp,200,https://www.poshaktaranom.ir/products/footer-coat-dalia,yes,0,کت فوتر زنانه مدل دالیا | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/waterproof-memory-raincoat-110,pdp,200,https://www.poshaktaranom.ir/products/waterproof-memory-raincoat-110,yes,0,بارونی مموری آستردار زنانه (قد ۱۱۰) | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/maserati-pants-mahin,pdp,200,https://www.poshaktaranom.ir/products/maserati-pants-mahin,yes,0,شلوار مازراتی زنانه مدل ماهین | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/crushed-footer-coat-tiara,pdp,200,https://www.poshaktaranom.ir/products/crushed-footer-coat-tiara,yes,0,کت فوتر کوبیده زنانه مدل تیارا | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/lined-memory-raincoat-80,pdp,200,https://www.poshaktaranom.ir/products/lined-memory-raincoat-80,yes,0,بارونی مموری آستردار زنانه (قد ۸۰) رنگ ترکیبی | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/solid-memory-raincoat-80,pdp,200,https://www.poshaktaranom.ir/products/solid-memory-raincoat-80,yes,0,بارونی مموری آستردار زنانه (قد ۸۰) | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/coats00007,pdp,200,https://www.poshaktaranom.ir/products/coats00007,yes,0,کت داخل خز کتان مدل بهرخ,,1,4,,OnlineStore|WebSite|Product|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/lyocell-baggy-pants-jacqueline,pdp,200,https://www.poshaktaranom.ir/products/lyocell-baggy-pants-jacqueline,yes,0,شلوار بگ لایوسل زنانه مدل ژاکلین | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-overcoat-laleh,pdp,200,https://www.poshaktaranom.ir/products/cotton-overcoat-laleh,yes,0,اورکت کتان زنانه مدل لاله | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-twill-jacket-kian,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-jacket-kian,yes,0,کت کتان کجراه زنانه مدل کیان | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-twill-jacket-alice,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-jacket-alice,yes,0,کت کتان کجراه زنانه مدل آلیس | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-twill-manteau-mahan,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-manteau-mahan,yes,0,مانتو کتی کتان زنانه مدل ماهان | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
